Max_Temperature,Min_Temperature,Rainfall,Year,Month,Day
24.2,10.5,0.0,2012,1,6
21.1,7.1,0.0,2012,1,7
18.8,7.2,0.0,2012,1,8
19.7,5.9,0.0,2012,1,9
20.1,7.2,0.0,2012,1,10
20.5,7.0,0.0,2012,1,11
22.1,7.4,0.0,2012,1,12
23.9,6.7,0.0,2012,1,13
24.8,7.8,0.0,2012,1,14
25.8,10.1,2.2,2012,1,15
22.9,10.5,0.4,2012,1,16
20.7,7.4,0.0,2012,1,17
19.6,6.0,0.0,2012,1,18
19.7,7.2,0.0,2012,1,19
20.6,7.1,0.0,2012,1,20
21.3,8.2,0.0,2012,1,21
21.8,9.2,0.0,2012,1,22
23.7,9.0,0.0,2012,1,23
24.4,10.0,0.0,2012,1,24
23.4,12.8,1.5,2012,1,25
23.7,11.9,0.0,2012,1,26
23.2,10.6,0.0,2012,1,27
23.3,10.9,0.0,2012,1,28
22.8,9.6,0.0,2012,1,29
22.8,8.8,0.0,2012,1,30
23.5,7.8,0.0,2012,1,31
23.4,8.1,0.0,2012,2,1
24.6,9.5,0.0,2012,2,2
26.8,12.1,0.0,2012,2,3
25.6,10.4,0.0,2012,2,4
23.0,10.9,0.0,2012,2,5
22.5,10.1,0.0,2012,2,6
20.8,8.6,0.0,2012,2,7
18.6,6.0,0.0,2012,2,8
20.0,5.0,0.0,2012,2,9
22.7,5.3,0.0,2012,2,10
26.0,8.7,0.0,2012,2,11
26.8,10.7,0.0,2012,2,12
24.8,11.0,0.0,2012,2,13
24.1,10.8,0.0,2012,2,14
22.8,10.5,0.0,2012,2,15
22.6,9.2,0.0,2012,2,16
24.3,9.8,0.0,2012,2,17
25.2,10.9,0.0,2012,2,18
27.6,11.2,0.0,2012,2,19
30.3,11.3,0.0,2012,2,20
30.0,15.6,0.0,2012,2,21
28.6,14.7,0.0,2012,2,22
26.7,12.8,0.0,2012,2,23
24.8,10.8,0.0,2012,2,24
25.8,12.2,0.0,2012,2,25
26.6,11.9,0.0,2012,2,26
28.6,11.4,0.0,2012,2,27
29.4,11.2,0.0,2012,2,28
29.3,10.2,0.0,2012,2,29
29.0,14.6,0.0,2012,3,1
29.8,14.0,0.0,2012,3,2
31.3,16.9,0.0,2012,3,3
34.2,18.8,0.0,2012,3,4
31.0,17.0,0.0,2012,3,5
29.9,15.2,0.0,2012,3,6
29.5,14.0,0.0,2012,3,7
26.6,11.8,0.0,2012,3,8
26.2,10.9,0.0,2012,3,9
28.0,9.7,0.0,2012,3,10
29.6,15.2,0.0,2012,3,11
29.9,16.2,0.0,2012,3,12
27.4,14.3,0.0,2012,3,13
29.9,13.3,0.0,2012,3,14
32.6,13.5,0.0,2012,3,15
34.8,16.1,0.0,2012,3,16
34.1,18.2,0.0,2012,3,17
36.1,18.9,0.0,2012,3,18
36.4,19.6,0.0,2012,3,19
30.8,14.7,0.0,2012,3,20
30.1,13.4,0.0,2012,3,21
31.3,13.9,0.0,2012,3,22
33.6,14.5,0.0,2012,3,23
35.1,15.0,0.0,2012,3,24
36.5,15.9,0.0,2012,3,25
36.5,19.1,0.0,2012,3,26
36.3,21.8,0.0,2012,3,27
36.7,21.2,0.0,2012,3,28
36.2,21.8,0.0,2012,3,29
38.1,20.5,0.0,2012,3,30
39.4,22.0,0.0,2012,3,31
39.9,23.9,0.0,2012,4,1
39.3,22.0,0.0,2012,4,2
38.9,23.7,0.0,2012,4,3
38.4,23.6,0.2,2012,4,4
38.2,24.0,0.0,2012,4,5
39.5,23.1,0.0,2012,4,6
39.4,23.2,0.0,2012,4,7
39.2,22.7,0.1,2012,4,8
38.9,23.7,0.0,2012,4,9
39.6,23.0,0.0,2012,4,10
37.4,23.1,0.0,2012,4,11
36.6,23.5,0.6,2012,4,12
35.0,23.0,0.5,2012,4,13
33.1,21.3,0.8,2012,4,14
33.8,20.4,0.0,2012,4,15
36.7,20.7,0.0,2012,4,16
37.5,23.9,0.0,2012,4,17
35.8,24.4,0.0,2012,4,18
35.6,22.2,0.0,2012,4,19
31.9,21.9,0.0,2012,4,20
34.8,20.9,0.0,2012,4,21
35.0,20.8,0.0,2012,4,22
35.9,21.6,0.0,2012,4,23
35.2,23.2,0.0,2012,4,24
36.7,22.1,0.0,2012,4,25
36.4,23.7,0.0,2012,4,26
35.8,22.6,0.0,2012,4,27
38.3,22.2,0.0,2012,4,28
38.8,21.0,0.0,2012,4,29
38.6,19.6,0.0,2012,4,30
38.3,21.9,0.0,2012,5,1
38.7,21.1,0.0,2012,5,2
40.1,21.5,0.0,2012,5,3
39.9,23.4,0.0,2012,5,4
39.7,25.0,0.0,2012,5,5
39.6,27.1,0.0,2012,5,6
38.2,27.3,1.8,2012,5,7
38.0,26.6,0.0,2012,5,8
40.0,27.0,0.0,2012,5,9
40.7,28.6,0.4,2012,5,10
39.1,27.3,0.4,2012,5,11
37.3,26.8,0.0,2012,5,12
36.8,26.1,0.4,2012,5,13
38.8,25.6,0.0,2012,5,14
40.2,26.7,0.0,2012,5,15
40.1,27.2,0.0,2012,5,16
38.8,27.2,0.0,2012,5,17
38.1,26.2,2.5,2012,5,18
39.8,25.4,0.0,2012,5,19
40.7,24.9,0.0,2012,5,20
40.9,27.2,0.0,2012,5,21
41.0,27.9,0.0,2012,5,22
42.1,27.9,0.0,2012,5,23
42.1,28.9,0.0,2012,5,24
41.9,28.3,0.0,2012,5,25
39.7,26.7,0.0,2012,5,26
40.9,29.3,0.0,2012,5,27
41.9,29.4,0.0,2012,5,28
42.0,29.5,0.0,2012,5,29
42.5,29.5,0.0,2012,5,30
41.6,28.0,0.0,2012,5,31
39.3,27.6,0.0,2012,6,1
39.0,27.1,0.0,2012,6,2
38.3,26.4,0.0,2012,6,3
38.7,26.7,0.0,2012,6,4
38.6,26.6,0.0,2012,6,5
37.9,27.5,0.0,2012,6,6
36.7,26.8,1.1,2012,6,7
37.8,26.1,0.3,2012,6,8
38.7,28.9,0.0,2012,6,9
38.3,27.5,0.0,2012,6,10
38.6,28.2,0.0,2012,6,11
38.1,28.0,0.2,2012,6,12
39.4,28.9,1.2,2012,6,13
38.9,28.5,0.4,2012,6,14
39.1,29.5,0.5,2012,6,15
38.5,29.1,0.0,2012,6,16
38.5,27.9,0.0,2012,6,17
39.5,27.7,0.0,2012,6,18
39.3,27.5,0.0,2012,6,19
38.4,27.7,0.0,2012,6,20
38.3,27.1,0.0,2012,6,21
38.7,26.8,0.0,2012,6,22
38.3,27.3,0.0,2012,6,23
38.2,27.3,0.0,2012,6,24
38.3,26.9,0.0,2012,6,25
37.4,27.3,0.0,2012,6,26
37.3,26.9,0.0,2012,6,27
37.2,27.1,0.0,2012,6,28
38.0,28.1,0.0,2012,6,29
39.7,28.8,0.0,2012,6,30
39.8,28.9,0.0,2012,7,1
40.7,30.0,0.0,2012,7,2
41.0,31.8,0.0,2012,7,3
39.5,29.7,0.0,2012,7,4
35.0,29.0,0.0,2012,7,5
37.5,28.2,0.0,2012,7,6
34.2,27.7,0.0,2012,7,7
37.6,27.7,0.0,2012,7,8
39.6,29.8,0.4,2012,7,9
36.1,26.2,0.6,2012,7,10
31.5,24.5,14.3,2012,7,11
28.2,24.5,11.1,2012,7,12
32.8,25.8,0.3,2012,7,13
30.4,25.3,0.3,2012,7,14
30.9,25.0,0.5,2012,7,15
31.8,25.5,0.3,2012,7,16
33.4,26.1,0.8,2012,7,17
34.9,26.3,0.0,2012,7,18
34.5,26.0,0.3,2012,7,19
34.5,26.7,0.0,2012,7,20
36.0,27.5,0.0,2012,7,21
37.4,27.8,0.6,2012,7,22
36.4,28.5,0.0,2012,7,23
35.8,27.5,0.0,2012,7,24
36.1,27.0,0.0,2012,7,25
36.2,26.9,0.0,2012,7,26
37.3,27.2,0.0,2012,7,27
36.6,27.7,1.1,2012,7,28
34.7,26.5,2.9,2012,7,29
30.6,26.0,6.5,2012,7,30
32.3,25.3,0.8,2012,7,31
33.1,25.7,0.0,2012,8,1
31.9,25.8,0.1,2012,8,2
35.0,25.6,0.3,2012,8,3
33.4,25.7,0.2,2012,8,4
33.6,26.3,0.0,2012,8,5
36.6,27.0,0.0,2012,8,6
35.1,25.6,13.8,2012,8,7
27.9,24.4,30.1,2012,8,8
27.8,24.4,11.8,2012,8,9
32.1,24.6,0.0,2012,8,10
31.2,24.1,12.2,2012,8,11
31.6,23.9,11.2,2012,8,12
30.0,24.3,36.6,2012,8,13
26.7,24.2,108.7,2012,8,14
25.5,24.1,57.0,2012,8,15
28.3,24.0,5.6,2012,8,16
29.5,24.6,0.3,2012,8,17
31.2,24.9,0.0,2012,8,18
31.7,25.0,0.0,2012,8,19
32.2,25.6,0.5,2012,8,20
30.6,26.1,2.8,2012,8,21
28.0,24.8,4.2,2012,8,22
27.7,24.3,4.5,2012,8,23
28.7,24.8,10.5,2012,8,24
29.3,24.6,0.8,2012,8,25
30.8,24.6,0.3,2012,8,26
31.9,24.9,3.3,2012,8,27
31.9,24.5,9.8,2012,8,28
31.6,24.5,2.6,2012,8,29
32.3,25.3,5.7,2012,8,30
32.4,25.7,5.4,2012,8,31
32.8,25.8,2.1,2012,9,1
33.2,24.8,11.5,2012,9,2
32.0,24.6,28.9,2012,9,3
31.1,24.8,4.5,2012,9,4
32.4,25.3,0.0,2012,9,5
31.3,25.9,0.0,2012,9,6
30.3,24.2,16.4,2012,9,7
29.8,24.1,18.2,2012,9,8
31.3,25.2,0.2,2012,9,9
31.6,24.9,0.1,2012,9,10
31.2,24.8,17.9,2012,9,11
31.1,24.6,17.2,2012,9,12
29.9,24.7,0.0,2012,9,13
29.5,24.8,3.2,2012,9,14
29.6,24.5,0.0,2012,9,15
29.2,23.9,0.2,2012,9,16
29.1,23.7,0.5,2012,9,17
29.6,22.6,0.0,2012,9,18
30.1,22.3,1.3,2012,9,19
31.6,23.8,0.6,2012,9,20
32.4,23.8,0.0,2012,9,21
31.5,23.8,0.0,2012,9,22
31.0,22.9,0.0,2012,9,23
30.5,22.1,0.0,2012,9,24
29.9,21.7,0.0,2012,9,25
30.9,21.5,0.0,2012,9,26
32.1,20.9,0.0,2012,9,27
33.4,21.6,0.0,2012,9,28
34.5,22.2,0.0,2012,9,29
35.4,21.1,0.0,2012,9,30
35.6,20.3,0.0,2012,10,1
35.6,20.8,0.0,2012,10,2
35.3,22.8,0.0,2012,10,3
35.9,22.8,0.0,2012,10,4
34.9,23.3,0.0,2012,10,5
34.2,22.4,0.0,2012,10,6
33.4,22.3,0.0,2012,10,7
34.1,20.5,0.0,2012,10,8
34.3,19.1,0.0,2012,10,9
33.9,19.0,0.0,2012,10,10
33.9,19.2,0.0,2012,10,11
34.2,18.1,0.0,2012,10,12
33.6,19.3,0.0,2012,10,13
33.4,19.4,0.0,2012,10,14
34.1,20.5,0.0,2012,10,15
33.0,20.8,0.0,2012,10,16
32.7,20.7,0.4,2012,10,17
32.8,18.6,0.0,2012,10,18
32.8,19.3,0.0,2012,10,19
32.8,18.8,0.0,2012,10,20
32.7,20.6,0.0,2012,10,21
32.5,19.9,0.0,2012,10,22
33.0,19.0,0.0,2012,10,23
30.8,16.5,0.0,2012,10,24
30.3,15.5,0.0,2012,10,25
30.9,16.6,0.0,2012,10,26
31.1,16.6,0.0,2012,10,27
31.6,16.4,0.0,2012,10,28
31.8,15.6,0.0,2012,10,29
31.9,15.5,0.0,2012,10,30
31.6,15.4,0.0,2012,10,31
31.0,16.6,0.0,2012,11,1
30.7,15.9,0.0,2012,11,2
30.5,15.2,0.0,2012,11,3
30.2,15.1,0.0,2012,11,4
29.9,15.3,0.0,2012,11,5
30.5,16.4,0.0,2012,11,6
30.6,16.0,0.0,2012,11,7
30.6,15.0,0.0,2012,11,8
30.7,15.7,0.0,2012,11,9
30.9,17.6,0.0,2012,11,10
29.0,17.0,0.0,2012,11,11
30.1,15.9,0.0,2012,11,12
30.3,15.4,0.0,2012,11,13
29.9,14.5,0.0,2012,11,14
29.8,13.9,0.0,2012,11,15
29.5,13.4,0.0,2012,11,16
29.5,13.7,0.0,2012,11,17
29.5,15.7,0.0,2012,11,18
28.8,16.7,0.0,2012,11,19
27.8,14.8,0.0,2012,11,20
27.5,14.2,0.0,2012,11,21
27.6,13.7,0.0,2012,11,22
28.2,12.6,0.0,2012,11,23
28.3,14.8,0.0,2012,11,24
26.8,13.7,0.0,2012,11,25
27.2,12.9,0.0,2012,11,26
27.5,13.0,0.0,2012,11,27
27.5,12.6,0.0,2012,11,28
27.5,12.9,0.0,2012,11,29
24.2,11.0,0.0,2012,11,30
23.6,9.8,0.0,2012,12,1
25.5,11.3,0.0,2012,12,2
26.7,13.0,0.0,2012,12,3
27.7,14.1,0.0,2012,12,4
27.6,14.2,0.0,2012,12,5
28.2,13.3,0.0,2012,12,6
27.7,13.1,0.0,2012,12,7
27.6,12.2,0.0,2012,12,8
27.1,11.5,0.0,2012,12,9
27.2,12.1,0.0,2012,12,10
27.1,12.4,0.0,2012,12,11
26.4,11.0,0.0,2012,12,12
25.5,13.5,0.1,2012,12,13
23.3,14.2,0.2,2012,12,14
23.6,13.1,0.0,2012,12,15
24.2,14.1,0.0,2012,12,16
24.8,13.1,0.0,2012,12,17
25.6,12.1,0.0,2012,12,18
23.6,9.5,0.0,2012,12,19
23.8,8.7,0.0,2012,12,20
24.9,8.5,0.0,2012,12,21
25.3,8.7,0.0,2012,12,22
25.6,8.6,0.0,2012,12,23
25.3,9.9,0.0,2012,12,24
24.5,9.8,0.0,2012,12,25
24.5,9.6,0.0,2012,12,26
25.1,9.3,0.0,2012,12,27
23.2,9.2,0.0,2012,12,28
20.5,7.8,0.0,2012,12,29
20.8,8.4,0.0,2012,12,30
20.9,6.9,0.0,2012,12,31
21.8,5.9,0.0,2013,1,1
21.3,6.4,0.0,2013,1,2
21.1,5.6,0.0,2013,1,3
21.3,6.4,0.0,2013,1,4
20.4,6.3,0.0,2013,1,5
20.8,5.5,0.0,2013,1,6
21.1,6.0,0.0,2013,1,7
22.0,6.3,0.0,2013,1,8
24.2,8.3,0.0,2013,1,9
24.6,9.4,0.0,2013,1,10
26.2,10.3,0.0,2013,1,11
29.3,12.7,0.0,2013,1,12
25.2,11.3,0.0,2013,1,13
24.7,10.0,0.0,2013,1,14
25.1,9.9,0.0,2013,1,15
24.7,10.0,1.2,2013,1,16
15.9,11.9,16.3,2013,1,17
17.5,8.0,0.4,2013,1,18
19.1,6.2,0.0,2013,1,19
19.0,6.5,0.0,2013,1,20
19.8,6.4,0.0,2013,1,21
20.9,7.2,0.0,2013,1,22
22.3,7.1,0.0,2013,1,23
22.0,7.7,0.0,2013,1,24
22.5,7.5,0.0,2013,1,25
23.0,6.7,0.0,2013,1,26
24.6,7.5,0.0,2013,1,27
25.6,11.9,0.0,2013,1,28
26.3,11.0,0.0,2013,1,29
27.0,13.0,0.0,2013,1,30
27.3,14.4,0.0,2013,1,31
27.8,14.8,0.0,2013,2,1
27.7,16.8,0.0,2013,2,2
27.8,16.7,0.8,2013,2,3
23.2,15.7,5.0,2013,2,4
21.4,9.2,0.0,2013,2,5
22.1,8.7,0.0,2013,2,6
21.9,9.1,0.0,2013,2,7
22.9,8.5,0.0,2013,2,8
24.4,8.1,0.0,2013,2,9
26.8,10.2,0.0,2013,2,10
27.9,12.5,0.0,2013,2,11
28.8,13.9,0.0,2013,2,12
28.8,15.7,0.0,2013,2,13
30.0,15.0,0.0,2013,2,14
27.2,11.8,1.1,2013,2,15
19.2,10.5,0.7,2013,2,16
22.7,9.4,0.0,2013,2,17
24.9,11.0,0.0,2013,2,18
26.1,14.0,0.0,2013,2,19
27.7,14.1,0.0,2013,2,20
29.9,16.1,0.0,2013,2,21
30.5,14.5,0.1,2013,2,22
24.8,13.1,0.1,2013,2,23
24.8,11.7,0.0,2013,2,24
26.8,12.8,0.0,2013,2,25
30.2,14.8,0.0,2013,2,26
27.2,13.0,0.0,2013,2,27
27.6,12.1,0.0,2013,2,28
27.2,12.8,0.0,2013,3,1
29.9,11.1,0.0,2013,3,2
31.4,12.1,0.0,2013,3,3
32.7,12.9,0.0,2013,3,4
34.0,15.3,0.0,2013,3,5
33.6,17.2,0.0,2013,3,6
33.7,17.4,0.0,2013,3,7
34.9,16.8,0.0,2013,3,8
34.8,18.1,0.0,2013,3,9
32.7,17.0,0.0,2013,3,10
32.3,17.6,0.0,2013,3,11
33.6,18.4,0.0,2013,3,12
34.2,17.0,0.3,2013,3,13
31.3,16.3,0.0,2013,3,14
31.4,19.0,0.0,2013,3,15
31.4,19.2,0.0,2013,3,16
32.4,17.4,0.0,2013,3,17
33.4,18.0,0.0,2013,3,18
34.6,17.0,0.0,2013,3,19
34.5,19.2,0.0,2013,3,20
34.5,18.5,0.0,2013,3,21
33.8,19.2,0.0,2013,3,22
33.5,20.2,0.0,2013,3,23
31.9,18.9,0.0,2013,3,24
31.7,19.4,0.0,2013,3,25
31.4,18.8,0.0,2013,3,26
31.4,20.7,0.0,2013,3,27
31.1,19.1,0.0,2013,3,28
30.5,18.5,0.0,2013,3,29
31.6,17.8,0.0,2013,3,30
34.0,18.4,0.0,2013,3,31
35.4,20.2,0.0,2013,4,1
35.5,20.2,0.0,2013,4,2
33.7,19.0,0.0,2013,4,3
34.4,20.3,0.0,2013,4,4
35.8,19.5,0.0,2013,4,5
36.9,19.1,0.0,2013,4,6
36.5,21.0,0.0,2013,4,7
34.8,20.8,0.0,2013,4,8
33.9,22.2,0.5,2013,4,9
34.2,21.6,0.0,2013,4,10
34.7,21.0,0.0,2013,4,11
36.1,22.1,0.0,2013,4,12
37.4,23.2,0.0,2013,4,13
38.2,22.2,0.0,2013,4,14
38.8,22.9,0.0,2013,4,15
38.8,21.9,0.0,2013,4,16
37.8,20.0,0.0,2013,4,17
38.0,23.1,0.0,2013,4,18
37.2,22.9,0.0,2013,4,19
36.2,24.3,0.4,2013,4,20
34.4,23.2,0.0,2013,4,21
35.6,23.1,0.6,2013,4,22
36.4,22.1,0.0,2013,4,23
37.9,25.0,0.0,2013,4,24
37.9,26.5,0.0,2013,4,25
38.3,24.6,0.0,2013,4,26
39.5,24.5,0.0,2013,4,27
37.6,25.6,0.0,2013,4,28
38.0,26.3,0.0,2013,4,29
39.0,25.1,0.0,2013,4,30
39.5,24.0,0.0,2013,5,1
38.8,21.7,0.0,2013,5,2
40.6,22.8,0.0,2013,5,3
41.5,24.3,0.0,2013,5,4
40.8,27.2,0.0,2013,5,5
41.4,26.1,0.0,2013,5,6
41.7,26.0,0.0,2013,5,7
40.2,26.4,0.0,2013,5,8
39.1,25.0,0.0,2013,5,9
38.1,27.0,0.0,2013,5,10
37.5,25.5,0.5,2013,5,11
38.3,25.6,0.0,2013,5,12
39.0,24.9,0.0,2013,5,13
40.1,27.7,0.0,2013,5,14
42.2,28.5,0.0,2013,5,15
43.3,28.6,0.0,2013,5,16
43.2,28.7,0.0,2013,5,17
43.4,28.9,0.0,2013,5,18
42.4,27.6,0.0,2013,5,19
43.3,27.3,0.0,2013,5,20
42.7,28.2,0.0,2013,5,21
40.0,27.5,0.0,2013,5,22
40.9,27.7,0.0,2013,5,23
39.5,27.7,0.0,2013,5,24
39.4,26.5,0.0,2013,5,25
39.2,26.6,0.0,2013,5,26
39.3,27.3,0.0,2013,5,27
39.8,27.6,0.0,2013,5,28
40.0,28.1,0.0,2013,5,29
40.7,28.7,0.0,2013,5,30
41.1,29.3,0.0,2013,5,31
40.8,29.6,0.0,2013,6,1
40.5,30.3,0.0,2013,6,2
41.0,31.0,0.0,2013,6,3
42.9,31.4,0.0,2013,6,4
41.7,31.4,0.0,2013,6,5
41.6,31.0,0.0,2013,6,6
40.7,29.8,0.0,2013,6,7
40.5,30.9,0.0,2013,6,8
39.4,30.6,0.2,2013,6,9
38.5,28.2,0.0,2013,6,10
37.6,27.8,0.8,2013,6,11
33.4,25.7,9.0,2013,6,12
34.1,25.8,0.0,2013,6,13
35.6,27.9,0.5,2013,6,14
37.0,27.6,2.0,2013,6,15
36.7,27.4,0.9,2013,6,16
34.7,26.1,8.1,2013,6,17
34.7,26.0,10.1,2013,6,18
35.2,26.5,0.0,2013,6,19
37.4,26.8,0.0,2013,6,20
37.8,28.0,0.0,2013,6,21
37.4,27.7,0.0,2013,6,22
37.1,27.9,0.0,2013,6,23
37.8,28.4,0.0,2013,6,24
38.0,28.9,0.0,2013,6,25
38.4,28.4,0.0,2013,6,26
36.7,27.9,0.0,2013,6,27
35.8,27.9,0.2,2013,6,28
33.6,27.7,0.2,2013,6,29
35.5,27.2,0.3,2013,6,30
37.3,28.3,0.0,2013,7,1
38.0,28.4,0.0,2013,7,2
38.2,29.0,0.7,2013,7,3
35.7,26.9,0.4,2013,7,4
33.4,26.7,0.3,2013,7,5
34.2,26.4,0.4,2013,7,6
35.1,27.0,1.0,2013,7,7
37.3,27.4,0.0,2013,7,8
33.6,27.0,0.0,2013,7,9
34.9,26.7,0.1,2013,7,10
36.3,27.1,0.6,2013,7,11
36.2,26.3,3.3,2013,7,12
34.0,26.4,3.3,2013,7,13
32.7,26.2,0.0,2013,7,14
32.6,26.0,1.4,2013,7,15
33.9,25.9,0.2,2013,7,16
36.3,26.8,1.0,2013,7,17
34.2,26.6,1.7,2013,7,18
34.9,26.4,0.0,2013,7,19
34.8,26.2,2.4,2013,7,20
33.5,26.4,0.0,2013,7,21
35.5,27.4,0.0,2013,7,22
34.7,27.0,1.4,2013,7,23
35.5,26.5,0.5,2013,7,24
35.2,25.8,18.0,2013,7,25
30.1,25.4,13.1,2013,7,26
28.7,25.2,5.6,2013,7,27
28.7,25.1,9.7,2013,7,28
29.7,24.5,0.8,2013,7,29
30.1,24.6,0.2,2013,7,30
30.2,25.0,0.0,2013,7,31
30.2,25.5,3.7,2013,8,1
33.9,25.7,5.0,2013,8,2
31.8,25.2,4.3,2013,8,3
29.9,24.8,0.2,2013,8,4
30.5,24.9,0.4,2013,8,5
30.9,24.8,0.6,2013,8,6
30.0,25.3,1.4,2013,8,7
29.7,25.0,4.0,2013,8,8
30.4,24.9,1.0,2013,8,9
29.5,24.8,2.4,2013,8,10
28.7,24.9,0.3,2013,8,11
29.3,24.7,11.0,2013,8,12
27.9,24.5,12.4,2013,8,13
26.4,24.4,5.6,2013,8,14
26.1,24.0,2.9,2013,8,15
29.1,23.9,2.4,2013,8,16
31.2,24.7,2.6,2013,8,17
30.0,24.2,0.0,2013,8,18
30.8,23.5,0.0,2013,8,19
30.9,22.9,0.0,2013,8,20
29.3,23.9,0.0,2013,8,21
30.2,23.9,0.0,2013,8,22
32.3,23.6,0.0,2013,8,23
32.9,25.0,1.9,2013,8,24
33.4,25.4,0.0,2013,8,25
32.6,24.9,0.0,2013,8,26
31.0,24.3,0.0,2013,8,27
30.2,24.5,0.0,2013,8,28
32.0,24.7,0.0,2013,8,29
32.0,24.0,0.0,2013,8,30
32.6,24.4,0.0,2013,8,31
33.1,24.1,0.0,2013,9,1
33.2,24.9,0.0,2013,9,2
32.9,24.5,0.0,2013,9,3
32.4,24.0,0.0,2013,9,4
33.3,23.8,0.0,2013,9,5
33.3,23.8,0.0,2013,9,6
33.2,23.9,0.0,2013,9,7
33.9,24.0,0.0,2013,9,8
35.4,24.4,0.0,2013,9,9
36.4,25.5,0.0,2013,9,10
37.0,26.1,0.0,2013,9,11
37.8,26.7,0.0,2013,9,12
38.4,28.4,0.0,2013,9,13
38.7,28.4,0.0,2013,9,14
39.2,28.2,0.0,2013,9,15
37.6,27.6,0.0,2013,9,16
37.3,26.9,0.5,2013,9,17
38.2,26.1,0.0,2013,9,18
40.1,25.9,0.0,2013,9,19
39.7,25.2,0.0,2013,9,20
34.3,26.0,5.1,2013,9,21
32.5,25.9,1.1,2013,9,22
33.8,25.8,3.3,2013,9,23
33.5,25.5,1.3,2013,9,24
31.0,24.6,0.8,2013,9,25
31.7,24.1,0.0,2013,9,26
32.3,22.4,53.5,2013,9,27
26.9,23.9,38.9,2013,9,28
26.7,23.9,21.5,2013,9,29
30.3,23.8,12.9,2013,9,30
31.1,24.3,3.4,2013,10,1
31.0,24.1,0.2,2013,10,2
31.2,23.5,0.0,2013,10,3
30.9,22.8,0.0,2013,10,4
31.0,22.4,0.0,2013,10,5
32.2,22.7,0.0,2013,10,6
31.8,23.7,0.2,2013,10,7
31.9,24.1,0.2,2013,10,8
31.5,23.6,0.0,2013,10,9
32.6,23.9,0.0,2013,10,10
32.4,23.3,0.3,2013,10,11
31.5,22.6,0.0,2013,10,12
31.3,21.8,0.0,2013,10,13
32.6,21.9,0.0,2013,10,14
33.9,21.6,0.0,2013,10,15
33.8,22.5,0.0,2013,10,16
34.1,21.8,0.0,2013,10,17
35.1,21.9,0.0,2013,10,18
34.7,20.8,0.0,2013,10,19
33.9,19.5,0.0,2013,10,20
34.2,20.5,0.0,2013,10,21
34.0,20.4,0.0,2013,10,22
33.5,19.8,0.0,2013,10,23
32.8,19.2,0.0,2013,10,24
32.2,18.8,0.0,2013,10,25
32.3,18.5,0.0,2013,10,26
32.6,18.6,0.0,2013,10,27
32.7,18.8,0.0,2013,10,28
32.6,18.8,0.0,2013,10,29
31.4,18.3,0.0,2013,10,30
31.1,17.8,0.0,2013,10,31
30.8,19.1,0.0,2013,11,1
29.9,16.2,0.0,2013,11,2
29.8,15.4,0.0,2013,11,3
30.5,16.9,0.0,2013,11,4
31.0,18.0,0.0,2013,11,5
30.3,19.2,0.0,2013,11,6
27.6,17.6,0.2,2013,11,7
26.1,16.7,0.0,2013,11,8
26.6,15.8,0.0,2013,11,9
26.1,14.7,0.0,2013,11,10
26.2,13.5,0.0,2013,11,11
26.8,12.7,0.0,2013,11,12
27.2,14.4,0.0,2013,11,13
26.9,13.3,0.0,2013,11,14
27.0,12.5,0.0,2013,11,15
27.3,12.7,0.0,2013,11,16
27.7,12.7,0.0,2013,11,17
28.1,12.9,0.0,2013,11,18
28.1,12.2,0.0,2013,11,19
28.4,13.5,0.0,2013,11,20
29.0,12.9,0.0,2013,11,21
29.3,15.1,0.0,2013,11,22
28.6,14.5,0.0,2013,11,23
29.0,13.4,0.0,2013,11,24
29.0,13.4,0.0,2013,11,25
29.2,13.6,0.0,2013,11,26
29.8,14.1,0.0,2013,11,27
29.8,14.4,0.0,2013,11,28
28.8,14.6,0.0,2013,11,29
27.7,13.0,0.0,2013,11,30
27.7,11.9,0.0,2013,12,1
27.0,11.6,0.0,2013,12,2
27.2,11.0,0.0,2013,12,3
26.9,13.1,0.0,2013,12,4
26.3,11.8,0.0,2013,12,5
26.3,10.6,0.0,2013,12,6
26.9,11.0,0.0,2013,12,7
26.4,11.7,0.0,2013,12,8
26.7,11.6,0.0,2013,12,9
26.9,12.7,0.0,2013,12,10
26.6,12.2,0.0,2013,12,11
26.7,11.3,0.0,2013,12,12
26.1,11.2,0.0,2013,12,13
26.4,12.2,0.0,2013,12,14
25.7,10.6,0.0,2013,12,15
25.1,12.6,0.0,2013,12,16
25.1,10.2,0.0,2013,12,17
25.6,11.6,0.0,2013,12,18
23.1,10.6,0.0,2013,12,19
21.4,9.9,0.0,2013,12,20
21.1,9.4,0.0,2013,12,21
21.4,9.7,0.0,2013,12,22
19.8,9.4,0.0,2013,12,23
20.5,8.7,0.0,2013,12,24
21.3,8.7,0.0,2013,12,25
21.8,9.8,0.0,2013,12,26
22.3,9.7,0.0,2013,12,27
21.1,8.4,0.0,2013,12,28
20.5,7.4,0.0,2013,12,29
21.1,8.2,0.0,2013,12,30
18.7,7.0,0.0,2013,12,31
18.2,6.1,0.0,2014,1,1
20.0,5.6,0.0,2014,1,2
21.6,8.9,0.0,2014,1,3
23.3,9.5,0.0,2014,1,4
22.5,7.2,0.0,2014,1,5
21.3,5.8,0.0,2014,1,6
21.7,7.3,0.0,2014,1,7
24.4,9.8,0.0,2014,1,8
21.0,10.1,0.0,2014,1,9
