Date,Max_Temperature,Min_Temperature,Rainfall
2016-01-15,22.9,9.7,0.0
2016-01-16,23.1,8.8,0.0
2016-01-17,24.7,9.3,0.0
2016-01-18,24.7,12.6,0.1
2016-01-19,22.4,10.5,0.0
2016-01-20,21.4,8.8,0.0
2016-01-21,23.3,8.1,0.0
2016-01-22,23.4,6.6,0.0
2016-01-23,23.8,7.7,0.0
2016-01-24,23.3,9.0,0.0
2016-01-25,24.0,8.7,0.0
2016-01-26,24.7,8.9,0.0
2016-01-27,24.8,11.0,0.0
2016-01-28,25.9,11.6,0.0
2016-01-29,29.5,12.6,0.0
2016-01-30,27.4,15.3,0.0
2016-01-31,27.1,15.0,0.0
2016-02-01,25.5,12.8,0.0
2016-02-02,24.7,11.0,0.0
2016-02-03,25.0,9.6,0.0
2016-02-04,26.1,9.0,0.0
2016-02-05,26.8,10.9,0.0
2016-02-06,26.8,11.9,0.0
2016-02-07,26.7,12.1,0.0
2016-02-08,25.9,11.8,0.0
2016-02-09,26.6,12.1,0.0
2016-02-10,27.4,10.5,0.0
2016-02-11,26.1,12.0,0.0
2016-02-12,26.9,12.7,0.0
2016-02-13,24.8,11.3,0.0
2016-02-14,24.5,11.2,0.0
2016-02-15,25.6,12.2,0.0
2016-02-16,26.5,13.8,0.0
2016-02-17,27.5,16.0,0.0
2016-02-18,27.4,18.1,0.1
2016-02-19,31.0,18.5,0.0
2016-02-20,28.2,14.2,0.0
2016-02-21,28.0,12.6,0.0
2016-02-22,29.3,10.8,0.0
2016-02-23,30.7,11.0,0.0
2016-02-24,31.2,12.8,0.0
2016-02-25,32.2,12.9,0.0
2016-02-26,32.5,15.4,0.0
2016-02-27,32.2,14.8,0.0
2016-02-28,32.7,15.0,0.0
2016-02-29,33.8,16.7,0.0
2016-03-01,34.2,17.3,0.0
2016-03-02,35.3,18.2,0.3
2016-03-03,34.5,18.1,0.0
2016-03-04,33.6,16.7,0.0
2016-03-05,31.8,18.7,0.0
2016-03-06,30.3,17.2,0.0
2016-03-07,28.5,17.0,0.0
2016-03-08,29.7,16.3,0.0
2016-03-09,31.4,17.2,0.0
2016-03-10,33.3,18.1,0.0
2016-03-11,32.4,20.6,0.0
2016-03-12,30.2,17.4,0.0
2016-03-13,30.3,15.7,0.0
2016-03-14,30.8,17.8,0.0
2016-03-15,31.9,18.0,0.0
2016-03-16,33.0,17.8,0.0
2016-03-17,33.4,20.9,0.0
2016-03-18,32.3,21.5,0.0
2016-03-19,34.2,21.1,0.0
2016-03-20,34.2,20.1,0.0
2016-03-21,35.0,20.0,0.0
2016-03-22,33.3,19.2,0.0
2016-03-23,35.6,17.1,0.0
2016-03-24,37.9,18.2,0.0
2016-03-25,37.8,19.8,0.0
2016-03-26,33.2,21.3,0.0
2016-03-27,33.4,19.9,0.0
2016-03-28,34.7,18.8,0.0
2016-03-29,35.9,19.2,0.0
2016-03-30,37.1,21.2,0.0
2016-03-31,36.9,21.2,0.0
2016-04-01,37.8,24.7,0.0
2016-04-02,38.2,24.3,0.0
2016-04-03,37.2,25.7,0.0
2016-04-04,36.0,23.4,0.0
2016-04-05,35.5,22.0,0.0
2016-04-06,34.9,23.4,0.0
2016-04-07,34.7,22.2,0.0
2016-04-08,35.4,20.9,0.0
2016-04-09,35.7,22.2,0.0
2016-04-10,36.5,23.2,0.0
2016-04-11,35.3,23.4,0.0
2016-04-12,35.9,22.4,0.0
2016-04-13,38.5,21.8,0.0
2016-04-14,39.6,24.1,0.0
2016-04-15,39.0,25.2,0.0
2016-04-16,38.5,26.6,0.0
2016-04-17,38.3,25.6,0.0
2016-04-18,36.7,24.0,0.0
2016-04-19,35.3,24.4,0.0
2016-04-20,38.2,24.0,0.0
2016-04-21,39.1,23.2,0.0
2016-04-22,37.5,21.7,0.0
2016-04-23,38.0,19.8,0.0
2016-04-24,38.4,23.3,0.0
2016-04-25,38.5,24.5,0.0
2016-04-26,39.1,24.0,0.0
2016-04-27,40.2,24.1,0.0
2016-04-28,40.7,25.4,0.0
2016-04-29,41.6,24.4,0.0
2016-04-30,42.6,24.0,0.0
2016-05-01,41.9,26.6,0.0
2016-05-02,40.6,28.0,0.2
2016-05-03,39.5,26.6,0.0
2016-05-04,38.8,26.3,0.0
2016-05-05,37.1,23.8,1.6
2016-05-06,36.4,23.1,0.0
2016-05-07,40.1,25.1,0.0
2016-05-08,41.3,26.4,0.0
2016-05-09,42.7,28.2,0.0
2016-05-10,42.0,29.0,0.0
2016-05-11,41.9,28.8,0.0
2016-05-12,42.1,29.0,0.0
2016-05-13,42.2,29.1,0.0
2016-05-14,41.8,30.0,0.0
2016-05-15,42.6,29.7,0.0
2016-05-16,43.2,29.6,0.2
2016-05-17,44.4,28.8,0.0
2016-05-18,46.0,31.9,0.0
2016-05-19,46.7,30.6,0.0
2016-05-20,45.2,31.2,0.0
2016-05-21,41.8,28.8,0.0
2016-05-22,40.1,27.3,0.0
2016-05-23,41.8,27.6,0.0
2016-05-24,39.9,26.5,0.0
2016-05-25,40.3,26.9,0.0
2016-05-26,40.1,26.6,0.0
2016-05-27,39.4,27.2,0.0
2016-05-28,39.2,27.4,0.0
2016-05-29,38.8,27.0,0.0
2016-05-30,38.7,26.7,0.0
2016-05-31,38.3,28.1,0.0
2016-06-01,39.2,29.1,0.0
2016-06-02,38.9,29.1,0.0
2016-06-03,41.2,29.4,0.0
2016-06-04,42.8,28.8,0.0
2016-06-05,43.7,28.9,0.0
2016-06-06,44.0,28.2,0.0
2016-06-07,43.5,30.0,0.0
2016-06-08,42.3,29.6,0.0
2016-06-09,40.0,28.6,0.0
2016-06-10,39.3,29.2,0.0
2016-06-11,38.8,28.3,0.0
2016-06-12,38.5,27.6,0.0
2016-06-13,38.1,27.3,0.0
2016-06-14,37.5,27.8,0.0
2016-06-15,37.7,27.5,0.0
2016-06-16,38.6,27.4,0.0
2016-06-17,39.4,28.0,0.0
2016-06-18,40.0,28.7,0.0
2016-06-19,41.8,31.0,0.0
2016-06-20,41.9,31.8,0.0
2016-06-21,40.6,30.2,0.0
2016-06-22,38.4,29.9,0.0
2016-06-23,39.9,30.3,0.0
2016-06-24,39.8,30.0,0.8
2016-06-25,37.7,29.5,0.6
2016-06-26,38.2,28.7,3.1
2016-06-27,37.5,26.3,11.5
2016-06-28,34.3,26.3,16.6
2016-06-29,35.3,26.6,3.2
2016-06-30,36.1,26.6,0.0
2016-07-01,35.6,28.3,0.0
2016-07-02,35.2,27.9,0.1
2016-07-03,37.3,27.8,3.5
2016-07-04,36.8,28.2,0.0
2016-07-05,37.7,28.7,0.0
2016-07-06,37.3,27.6,0.0
2016-07-07,35.5,27.6,0.0
2016-07-08,36.9,28.0,0.0
2016-07-09,38.5,28.0,0.0
2016-07-10,39.2,28.6,0.0
2016-07-11,35.2,27.2,6.3
2016-07-12,31.5,25.9,9.9
2016-07-13,31.2,25.8,4.5
2016-07-14,32.4,25.7,1.3
2016-07-15,32.3,26.3,0.0
2016-07-16,30.9,26.4,4.6
2016-07-17,32.0,26.2,0.0
2016-07-18,31.3,26.0,1.7
2016-07-19,33.5,25.8,0.0
2016-07-20,35.3,26.0,0.0
2016-07-21,36.5,26.3,0.0
2016-07-22,36.6,26.6,0.0
2016-07-23,36.7,27.1,0.0
2016-07-24,37.7,28.1,0.6
2016-07-25,38.2,27.8,0.9
2016-07-26,36.6,27.0,2.7
2016-07-27,31.3,25.1,25.4
2016-07-28,28.6,25.0,4.7
2016-07-29,32.0,25.2,3.4
2016-07-30,30.6,25.8,2.5
2016-07-31,33.1,26.1,0.5
2016-08-01,34.4,26.7,0.3
2016-08-02,31.6,25.6,3.5
2016-08-03,30.6,24.7,16.5
2016-08-04,31.8,24.6,9.7
2016-08-05,32.5,25.7,8.9
2016-08-06,33.9,26.1,4.6
2016-08-07,32.1,25.4,6.5
2016-08-08,30.4,25.3,26.9
2016-08-09,29.4,24.3,77.2
2016-08-10,27.4,24.0,26.0
2016-08-11,29.5,25.2,0.6
2016-08-12,31.0,25.2,0.0
2016-08-13,31.0,24.6,0.0
2016-08-14,31.4,24.3,0.0
2016-08-15,30.2,23.8,0.0
2016-08-16,30.8,24.1,0.0
2016-08-17,30.2,24.1,0.0
2016-08-18,28.5,23.9,0.0
2016-08-19,30.0,24.7,0.5
2016-08-20,33.0,24.7,8.0
2016-08-21,31.7,25.1,4.0
2016-08-22,31.9,24.9,15.1
2016-08-23,31.3,25.2,8.4
2016-08-24,30.9,24.7,21.0
2016-08-25,29.4,24.8,1.9
2016-08-26,31.3,24.4,0.5
2016-08-27,32.4,25.6,3.9
2016-08-28,29.9,25.4,9.5
2016-08-29,29.9,25.1,4.5
2016-08-30,30.5,24.9,8.7
2016-08-31,31.2,24.9,1.8
2016-09-01,30.8,24.5,1.9
2016-09-02,30.4,23.5,0.0
2016-09-03,29.9,22.9,0.0
2016-09-04,29.4,22.5,0.0
2016-09-05,29.6,22.1,0.0
2016-09-06,29.4,22.4,0.0
2016-09-07,29.5,22.4,0.0
2016-09-08,30.0,22.7,0.0
2016-09-09,30.2,23.1,0.0
2016-09-10,30.2,23.4,0.0
2016-09-11,30.3,23.1,0.0
2016-09-12,31.5,23.0,0.0
2016-09-13,32.9,23.0,0.0
2016-09-14,34.1,23.8,0.0
2016-09-15,35.4,24.3,0.0
2016-09-16,36.2,24.1,0.0
2016-09-17,37.3,24.7,0.0
2016-09-18,37.0,24.2,0.0
2016-09-19,37.1,25.2,0.0
2016-09-20,37.2,26.4,0.0
2016-09-21,36.3,26.0,0.0
2016-09-22,37.4,25.7,0.0
2016-09-23,38.3,25.4,0.0
2016-09-24,37.4,26.8,0.0
2016-09-25,37.2,26.3,0.0
2016-09-26,37.1,25.7,0.0
2016-09-27,37.4,26.3,0.0
2016-09-28,36.7,25.5,0.0
2016-09-29,35.5,24.9,0.0
2016-09-30,35.7,24.7,0.0
2016-10-01,36.9,25.9,0.0
2016-10-02,34.9,26.9,0.2
2016-10-03,35.6,26.5,2.0
2016-10-04,34.8,25.3,14.2
2016-10-05,30.0,24.4,19.0
2016-10-06,31.3,24.0,0.2
2016-10-07,33.2,24.3,0.1
2016-10-08,33.4,25.2,0.1
2016-10-09,33.3,24.8,0.0
2016-10-10,31.8,22.4,0.0
2016-10-11,32.0,21.7,0.0
2016-10-12,32.3,21.3,0.0
2016-10-13,32.9,21.2,0.0
2016-10-14,33.7,21.0,0.0
2016-10-15,33.8,21.6,0.0
2016-10-16,33.9,21.1,0.0
2016-10-17,34.4,21.1,0.0
2016-10-18,34.3,20.3,0.0
2016-10-19,33.7,19.1,0.0
2016-10-20,32.8,18.4,0.0
2016-10-21,32.5,19.1,0.0
2016-10-22,33.0,20.7,0.0
2016-10-23,33.2,21.5,0.0
2016-10-24,32.7,21.7,0.0
2016-10-25,32.3,20.9,0.0
2016-10-26,32.9,20.8,0.0
2016-10-27,34.1,18.3,0.0
2016-10-28,33.6,17.0,0.0
2016-10-29,32.8,18.2,0.0
2016-10-30,32.6,17.8,0.0
2016-10-31,32.6,17.2,0.0
2016-11-01,32.7,17.9,0.0
2016-11-02,32.4,15.9,0.0
2016-11-03,32.2,16.4,0.0
2016-11-04,31.5,16.0,0.0
2016-11-05,32.4,17.1,0.0
2016-11-06,32.9,17.3,0.0
2016-11-07,31.7,15.9,0.0
2016-11-08,31.8,14.7,0.0
2016-11-09,31.7,14.9,0.0
2016-11-10,31.5,15.6,0.0
2016-11-11,30.6,15.4,0.0
2016-11-12,30.0,15.2,0.0
2016-11-13,28.1,15.5,0.0
2016-11-14,27.3,14.2,0.0
2016-11-15,27.7,14.0,0.0
2016-11-16,28.6,14.0,0.0
2016-11-17,28.8,13.6,0.0
2016-11-18,29.1,12.9,0.0
2016-11-19,29.7,13.2,0.0
2016-11-20,29.6,13.5,0.0
2016-11-21,29.4,13.3,0.0
2016-11-22,29.5,15.9,0.0
2016-11-23,29.3,14.3,0.0
2016-11-24,29.6,13.3,0.0
2016-11-25,29.8,14.6,0.0
2016-11-26,29.9,14.2,0.0
2016-11-27,30.2,13.2,0.0
2016-11-28,30.3,12.8,0.0
2016-11-29,30.0,12.6,0.0
2016-11-30,29.2,13.4,0.0
2016-12-01,29.8,13.7,0.0
2016-12-02,28.9,15.4,0.0
2016-12-03,28.2,13.7,0.0
2016-12-04,27.3,12.8,0.0
2016-12-05,28.0,12.2,0.0
2016-12-06,29.1,12.7,0.0
2016-12-07,29.4,12.7,0.0
2016-12-08,29.0,12.1,0.0
2016-12-09,28.9,13.3,0.0
2016-12-10,28.9,15.1,0.0
2016-12-11,27.7,14.4,0.0
2016-12-12,27.3,13.6,0.0
2016-12-13,27.0,12.8,0.0
2016-12-14,27.2,15.1,0.0
2016-12-15,27.0,14.1,0.0
2016-12-16,27.0,13.1,0.0
2016-12-17,26.5,11.7,0.0
2016-12-18,26.5,12.1,0.0
2016-12-19,26.9,12.7,0.0
2016-12-20,26.7,11.7,0.0
2016-12-21,26.8,10.4,0.0
2016-12-22,27.8,9.7,0.0
2016-12-23,28.2,11.3,0.0
2016-12-24,27.8,12.1,0.0
2016-12-25,25.8,11.2,0.0
2016-12-26,25.0,10.8,0.0
2016-12-27,26.7,10.3,0.0
2016-12-28,27.6,10.7,0.0
2016-12-29,28.2,11.0,0.0
2016-12-30,28.1,12.1,0.0
2016-12-31,26.4,11.8,0.0
2017-01-01,24.7,12.3,0.0
2017-01-02,24.0,11.9,0.0
2017-01-03,25.7,11.7,0.0
2017-01-04,24.8,11.4,0.0
2017-01-05,24.4,10.7,0.0
2017-01-06,23.3,13.0,0.1
2017-01-07,22.1,12.5,0.0
2017-01-08,22.1,12.2,0.0
2017-01-09,21.4,9.7,0.0
2017-01-10,19.5,7.2,0.0
2017-01-11,18.9,6.2,0.0
2017-01-12,20.1,5.9,0.0
2017-01-13,21.1,6.8,0.0
2017-01-14,22.7,10.5,0.1
2017-01-15,24.4,10.9,0.0
2017-01-16,20.5,8.2,0.0
2017-01-17,19.5,7.1,0.0
2017-01-18,22.9,8.5,0.0
2017-01-19,22.4,9.8,0.0
2017-01-20,22.5,10.3,0.0
2017-01-21,25.1,13.5,0.0
2017-01-22,27.0,13.0,0.0
2017-01-23,28.0,14.3,0.0
2017-01-24,28.9,14.3,0.0
2017-01-25,26.5,15.2,0.2
2017-01-26,21.9,11.8,1.6
2017-01-27,21.7,11.0,0.0
2017-01-28,23.1,10.7,0.0
2017-01-29,25.2,11.4,0.0
2017-01-30,26.6,11.2,0.0
2017-01-31,27.2,11.2,0.0
2017-02-01,26.4,14.1,0.0
2017-02-02,28.5,14.1,0.0
2017-02-03,30.2,15.1,0.0
2017-02-04,26.7,16.1,0.3
2017-02-05,22.5,11.6,0.0
2017-02-06,22.6,10.1,0.0
2017-02-07,23.4,10.3,0.0
2017-02-08,24.8,10.9,0.0
2017-02-09,23.8,11.4,0.0
2017-02-10,23.8,11.2,0.0
2017-02-11,25.0,10.8,0.0
2017-02-12,25.9,12.2,0.0
2017-02-13,26.7,12.0,0.0
2017-02-14,27.9,12.1,0.0
2017-02-15,30.3,14.1,0.0
2017-02-16,31.3,15.5,0.0
2017-02-17,32.1,17.3,0.0
2017-02-18,33.1,16.3,0.0
2017-02-19,33.0,16.4,0.0
2017-02-20,30.0,15.5,0.0
2017-02-21,26.8,12.9,0.0
2017-02-22,27.8,12.3,0.0
2017-02-23,28.5,12.7,0.0
2017-02-24,28.7,13.0,0.0
2017-02-25,30.8,12.2,0.0
2017-02-26,29.7,14.9,0.0
2017-02-27,32.4,15.9,0.0
2017-02-28,32.3,17.3,0.0
2017-03-01,31.1,17.7,0.0
2017-03-02,29.9,18.8,0.0
2017-03-03,28.8,17.4,0.0
2017-03-04,28.9,15.9,0.0
2017-03-05,30.1,15.1,0.0
2017-03-06,30.8,14.8,0.0
2017-03-07,31.7,15.3,0.0
2017-03-08,30.1,18.1,0.0
2017-03-09,29.7,17.0,0.0
2017-03-10,28.6,13.5,2.6
2017-03-11,26.0,13.4,0.0
2017-03-12,26.1,12.8,0.0
2017-03-13,27.9,11.5,0.0
2017-03-14,30.1,12.4,0.0
2017-03-15,32.4,17.2,0.0
2017-03-16,31.2,16.8,0.0
2017-03-17,31.1,18.2,0.0
2017-03-18,32.9,19.6,1.3
2017-03-19,31.6,17.1,0.0
2017-03-20,32.8,17.6,0.0
2017-03-21,34.7,17.0,0.0
2017-03-22,35.8,22.3,0.0
2017-03-23,35.1,22.8,0.0
2017-03-24,35.2,21.3,0.0
2017-03-25,36.6,21.5,0.0
2017-03-26,38.3,22.2,0.0
2017-03-27,39.3,22.5,0.0
2017-03-28,39.5,25.1,0.0
2017-03-29,38.8,24.5,0.0
2017-03-30,38.2,23.7,0.0
2017-03-31,37.7,24.3,0.0
2017-04-01,38.1,23.8,0.0
2017-04-02,39.0,24.6,0.0
2017-04-03,39.0,26.2,0.1
2017-04-04,37.9,26.4,0.0
2017-04-05,38.2,24.6,0.0
2017-04-06,33.9,20.5,0.0
2017-04-07,32.7,19.6,0.0
2017-04-08,33.9,18.5,0.0
2017-04-09,34.2,20.0,0.0
2017-04-10,36.7,19.4,0.0
2017-04-11,39.6,21.7,0.0
2017-04-12,41.3,23.1,0.0
2017-04-13,41.7,22.9,0.0
2017-04-14,42.5,25.7,0.0
2017-04-15,42.8,27.8,0.0
2017-04-16,42.0,26.8,0.0
2017-04-17,41.9,27.7,0.0
2017-04-18,40.4,26.4,0.0
2017-04-19,39.2,26.0,0.0
2017-04-20,41.1,27.1,0.0
2017-04-21,40.5,26.8,0.0
2017-04-22,38.3,25.7,0.0
2017-04-23,37.9,26.9,0.0
2017-04-24,35.9,26.3,0.5
2017-04-25,37.1,25.7,0.0
2017-04-26,37.8,24.7,0.0
2017-04-27,38.4,25.8,0.0
2017-04-28,38.3,25.7,0.9
2017-04-29,38.7,25.5,1.2
2017-04-30,39.6,24.4,0.0
2017-05-01,40.0,25.5,0.0
2017-05-02,40.9,25.9,0.0
2017-05-03,40.8,27.5,0.1
2017-05-04,41.6,27.8,0.0
2017-05-05,41.1,28.2,0.0
2017-05-06,42.2,27.7,0.0
2017-05-07,42.4,28.7,0.0
2017-05-08,42.8,28.3,0.0
2017-05-09,42.5,28.6,0.0
2017-05-10,42.2,29.0,0.0
2017-05-11,41.7,28.1,0.1
2017-05-12,42.0,27.2,0.1
2017-05-13,42.9,29.2,0.1
2017-05-14,41.4,29.9,0.0
2017-05-15,40.7,29.9,0.0
2017-05-16,39.5,28.2,0.0
2017-05-17,39.9,28.0,0.0
2017-05-18,40.5,28.4,1.8
2017-05-19,40.6,28.5,3.4
2017-05-20,39.3,26.7,1.6
2017-05-21,36.9,25.1,3.3
2017-05-22,34.8,25.0,1.3
2017-05-23,36.5,26.6,0.0
2017-05-24,39.9,26.9,1.6
2017-05-25,40.4,27.4,0.0
2017-05-26,42.1,28.8,0.0
2017-05-27,41.6,28.7,0.0
2017-05-28,40.7,28.8,0.0
2017-05-29,38.6,27.9,0.0
2017-05-30,41.7,29.7,0.0
2017-05-31,40.9,30.6,2.4
2017-06-01,40.6,30.4,0.0
2017-06-02,41.7,29.7,0.0
2017-06-03,43.6,31.6,0.0
2017-06-04,41.1,31.2,0.0
2017-06-05,40.1,30.7,0.0
2017-06-06,39.1,30.2,0.0
2017-06-07,38.9,29.5,0.0
2017-06-08,39.0,27.4,2.2
2017-06-09,37.4,26.5,0.0
2017-06-10,38.9,27.9,0.2
2017-06-11,40.9,28.5,0.4
2017-06-12,40.5,29.2,0.3
2017-06-13,39.9,29.3,0.0
2017-06-14,39.2,28.5,0.0
2017-06-15,39.7,27.1,0.0
2017-06-16,38.6,26.8,0.0
2017-06-17,37.6,28.1,0.3
2017-06-18,38.2,28.0,0.0
2017-06-19,37.6,28.5,0.0
2017-06-20,36.0,26.3,2.4
2017-06-21,34.7,23.7,3.8
2017-06-22,35.8,27.6,0.9
2017-06-23,37.2,28.4,2.0
2017-06-24,37.1,26.3,1.6
2017-06-25,38.8,29.1,0.0
2017-06-26,40.3,28.4,1.5
2017-06-27,38.7,26.6,25.8
2017-06-28,32.8,25.6,9.2
2017-06-29,31.7,27.0,23.4
2017-06-30,31.4,25.9,16.7
2017-07-01,32.0,26.4,4.8
2017-07-02,32.3,25.8,0.1
2017-07-03,32.9,25.6,0.4
2017-07-04,32.1,25.3,0.8
2017-07-05,32.2,25.1,0.3
2017-07-06,33.7,25.1,0.8
2017-07-07,33.1,25.8,0.0
2017-07-08,34.5,26.0,0.0
2017-07-09,34.8,26.3,0.0
2017-07-10,34.0,26.0,0.2
2017-07-11,32.9,25.9,0.6
2017-07-12,30.5,26.1,1.2
2017-07-13,32.7,25.3,6.0
2017-07-14,34.0,25.2,2.1
2017-07-15,32.5,26.3,3.5
2017-07-16,32.7,26.1,1.5
2017-07-17,33.6,26.5,13.9
2017-07-18,33.8,26.8,4.0
2017-07-19,35.7,27.3,1.6
2017-07-20,33.5,25.7,36.8
2017-07-21,33.4,25.5,24.7
2017-07-22,31.1,25.7,21.1
2017-07-23,31.5,25.1,20.1
2017-07-24,29.1,25.2,20.2
2017-07-25,30.3,25.5,13.6
2017-07-26,32.7,25.3,2.4
2017-07-27,32.0,24.6,5.4
2017-07-28,31.3,25.3,34.2
2017-07-29,29.0,24.4,71.3
2017-07-30,26.9,24.6,5.8
2017-07-31,29.4,25.1,2.8
2017-08-01,30.6,25.4,1.2
2017-08-02,30.1,24.5,0.9
2017-08-03,29.5,24.2,0.9
2017-08-04,30.0,24.2,0.4
2017-08-05,29.6,25.1,0.9
2017-08-06,30.5,25.3,0.0
2017-08-07,31.4,25.4,0.2
2017-08-08,27.8,25.2,2.9
2017-08-09,28.5,25.0,2.5
2017-08-10,30.0,25.3,1.8
2017-08-11,30.8,25.2,1.3
2017-08-12,30.0,24.4,1.7
2017-08-13,29.7,24.3,2.3
2017-08-14,30.1,24.6,0.9
2017-08-15,30.6,24.3,0.0
2017-08-16,32.4,24.2,0.0
2017-08-17,31.4,24.1,0.0
2017-08-18,32.0,24.5,0.0
2017-08-19,33.8,24.9,0.0
2017-08-20,33.8,26.4,0.0
2017-08-21,34.7,27.6,0.6
2017-08-22,33.3,26.3,1.0
2017-08-23,33.0,26.0,0.1
2017-08-24,32.2,26.0,3.1
2017-08-25,33.1,25.8,0.4
2017-08-26,33.2,26.1,0.3
2017-08-27,35.5,26.3,0.3
2017-08-28,35.3,26.6,0.3
2017-08-29,32.3,26.8,5.0
2017-08-30,31.0,25.3,2.6
2017-08-31,30.5,24.5,3.7
2017-09-01,29.1,24.8,1.2
2017-09-02,27.3,24.4,1.8
2017-09-03,30.4,24.4,0.4
2017-09-04,31.7,24.9,0.1
2017-09-05,31.6,24.5,0.2
2017-09-06,32.3,24.1,0.0
2017-09-07,32.4,24.0,0.0
2017-09-08,33.3,24.5,0.0
2017-09-09,34.4,26.3,0.0
2017-09-10,34.4,26.9,0.0
2017-09-11,34.6,26.6,0.3
2017-09-12,35.1,25.9,0.1
2017-09-13,34.5,26.5,1.8
2017-09-14,33.6,26.2,0.5
2017-09-15,35.2,26.4,2.5
2017-09-16,32.8,27.0,0.7
2017-09-17,34.5,25.6,0.0
2017-09-18,36.0,26.0,0.0
2017-09-19,36.6,26.2,0.0
2017-09-20,36.4,25.7,0.0
2017-09-21,37.1,27.7,0.0
2017-09-22,35.9,26.5,0.0
2017-09-23,34.2,26.0,0.0
2017-09-24,34.1,25.9,0.0
2017-09-25,33.5,25.5,0.0
2017-09-26,34.0,24.9,0.0
2017-09-27,35.2,25.6,0.0
2017-09-28,35.8,26.2,0.0
2017-09-29,36.2,25.4,0.0
2017-09-30,37.4,26.4,0.0
2017-10-01,36.9,27.1,0.0
2017-10-02,36.4,24.9,0.0
2017-10-03,36.8,24.9,0.0
2017-10-04,37.1,25.5,0.0
2017-10-05,36.7,23.9,0.0
2017-10-06,36.7,24.3,0.0
2017-10-07,37.0,24.0,0.0
2017-10-08,36.8,21.7,0.0
2017-10-09,37.1,22.7,0.0
2017-10-10,37.2,23.0,0.0
2017-10-11,36.5,24.5,0.0
2017-10-12,36.5,22.3,0.0
2017-10-13,36.6,23.8,0.0
2017-10-14,37.5,23.7,0.0
2017-10-15,37.3,24.2,0.0
2017-10-16,36.8,21.4,0.0
2017-10-17,37.1,21.5,0.0
2017-10-18,36.8,20.2,0.0
2017-10-19,36.1,19.6,0.0
2017-10-20,35.7,21.3,0.0
2017-10-21,36.2,21.7,0.0
2017-10-22,34.4,20.2,0.0
2017-10-23,34.1,17.2,0.0
2017-10-24,34.3,20.1,0.0
2017-10-25,34.5,17.9,0.0
2017-10-26,33.9,19.4,0.0
2017-10-27,32.8,21.6,0.0
2017-10-28,33.8,21.8,0.0
2017-10-29,32.8,19.4,0.0
2017-10-30,33.6,17.8,0.0
2017-10-31,33.1,17.9,0.0
2017-11-01,33.2,18.5,0.0
2017-11-02,33.3,18.2,0.0
2017-11-03,33.0,19.0,0.0
2017-11-04,32.4,18.2,0.0
2017-11-05,31.0,19.1,0.0
2017-11-06,30.7,18.3,0.0
2017-11-07,30.7,16.9,0.0
2017-11-08,31.0,17.1,0.0
2017-11-09,30.7,17.1,0.0
2017-11-10,30.9,18.3,0.0
2017-11-11,30.5,16.8,0.0
2017-11-12,30.2,16.8,0.0
2017-11-13,29.5,16.1,0.0
2017-11-14,28.7,16.3,0.0
2017-11-15,27.6,17.1,0.0
2017-11-16,27.1,18.0,0.0
2017-11-17,26.7,17.2,0.2
2017-11-18,25.2,17.2,1.1
2017-11-19,25.8,14.9,0.0
2017-11-20,25.5,13.3,0.0
2017-11-21,25.1,12.5,0.0
2017-11-22,25.3,12.3,0.0
2017-11-23,25.6,11.3,0.0
2017-11-24,26.5,11.9,0.0
2017-11-25,26.9,11.5,0.0
2017-11-26,28.1,12.0,0.0
2017-11-27,28.1,12.5,0.0
2017-11-28,27.6,11.7,0.0
2017-11-29,27.9,11.4,0.0
2017-11-30,28.3,13.4,0.0
2017-12-01,27.6,14.3,0.0
2017-12-02,27.3,14.2,0.0
2017-12-03,26.4,14.7,0.0
2017-12-04,25.7,14.0,0.1
2017-12-05,22.2,15.7,0.0
2017-12-06,21.4,15.2,0.0
2017-12-07,24.4,12.6,0.0
2017-12-08,25.2,12.3,0.0
2017-12-09,27.1,13.3,0.0
2017-12-10,24.7,17.9,0.4
2017-12-11,25.4,11.3,0.0
2017-12-12,21.7,10.6,0.0
2017-12-13,23.0,9.9,0.0
2017-12-14,23.5,11.4,0.0
2017-12-15,23.2,11.6,0.0
2017-12-16,22.6,10.3,0.0
2017-12-17,24.2,9.8,0.0
2017-12-18,26.2,10.1,0.0
2017-12-19,26.6,10.9,0.0
2017-12-20,27.0,14.1,0.0
2017-12-21,27.3,14.2,0.0
2017-12-22,26.4,13.2,0.0
2017-12-23,25.2,11.3,0.0
2017-12-24,25.2,9.8,0.0
2017-12-25,25.9,10.7,0.0
2017-12-26,26.2,11.0,0.0
2017-12-27,26.1,9.7,0.0
2017-12-28,26.4,10.8,0.0
2017-12-29,26.1,12.1,0.0
2017-12-30,24.9,12.6,0.0
2017-12-31,24.2,11.1,0.0
2018-01-01,23.6,9.7,0.0
2018-01-02,24.0,8.7,0.0
2018-01-03,24.1,8.9,0.0
2018-01-04,23.9,7.9,0.0
2018-01-05,23.6,9.1,0.0
2018-01-06,23.5,10.0,0.0
2018-01-07,22.2,9.1,0.0
2018-01-08,23.4,8.7,0.0
2018-01-09,25.3,10.7,0.0
2018-01-10,25.7,11.8,0.0
2018-01-11,25.3,11.1,0.0
2018-01-12,26.0,11.2,0.0
2018-01-13,27.1,15.0,0.0
2018-01-14,27.5,12.9,0.0
2018-01-15,27.4,11.4,0.0
2018-01-16,27.2,9.9,0.0
2018-01-17,25.7,13.1,0.0
2018-01-18,26.0,10.1,0.0
